# Atmospheric Model 5801201507
# Col. #1          #2           #3            #4
# Alt [km]    rho [g/cm^3] thick [g/cm^2]    n-1
0.00000E+00 1.16570E-03 1.05780E+03 3.00000E-03
1.00000E+00 1.05941E-03 9.46632E+02 3.00000E-03
2.00000E+00 9.62851E-04 8.45596E+02 3.00000E-03
3.00000E+00 8.75125E-04 7.53768E+02 3.00000E-03
4.00000E+00 7.93795E-04 6.70321E+02 3.00000E-03
5.00000E+00 7.14310E-04 5.94985E+02 3.00000E-03
6.00000E+00 6.42785E-04 5.27193E+02 3.00000E-03
7.00000E+00 5.78425E-04 4.66190E+02 3.00000E-03
8.00000E+00 5.20510E-04 4.11294E+02 3.00000E-03
9.00000E+00 4.68395E-04 3.61894E+02 3.00000E-03
1.00000E+01 4.18856E-04 3.17475E+02 3.00000E-03
1.10000E+01 3.67707E-04 2.78202E+02 3.00000E-03
1.20000E+01 3.22804E-04 2.43725E+02 3.00000E-03
1.30000E+01 2.83385E-04 2.13459E+02 3.00000E-03
1.40000E+01 2.48780E-04 1.86888E+02 3.00000E-03
1.50000E+01 2.18401E-04 1.63562E+02 3.00000E-03
1.60000E+01 1.91731E-04 1.43084E+02 3.00000E-03
1.70000E+01 1.68319E-04 1.25107E+02 3.00000E-03
1.80000E+01 1.47765E-04 1.09325E+02 3.00000E-03
1.90000E+01 1.29722E-04 9.54706E+01 3.00000E-03
2.00000E+01 1.13882E-04 8.33076E+01 3.00000E-03
2.10000E+01 9.99758E-05 7.26298E+01 3.00000E-03
2.20000E+01 8.77680E-05 6.32559E+01 3.00000E-03
2.30000E+01 7.70510E-05 5.50265E+01 3.00000E-03
2.40000E+01 6.76427E-05 4.78021E+01 3.00000E-03
2.50000E+01 5.93832E-05 4.14597E+01 3.00000E-03
2.75000E+01 4.23261E-05 2.88107E+01 3.00000E-03
3.00000E+01 2.93083E-05 1.99559E+01 3.00000E-03
3.25000E+01 2.02965E-05 1.38242E+01 3.00000E-03
3.50000E+01 1.40573E-05 9.57766E+00 3.00000E-03
3.75000E+01 9.73713E-06 6.63635E+00 3.00000E-03
4.00000E+01 6.74541E-06 4.59888E+00 3.00000E-03
4.25000E+01 4.67340E-06 3.18735E+00 3.00000E-03
4.50000E+01 3.23821E-06 2.20935E+00 3.00000E-03
4.75000E+01 2.24401E-06 1.53166E+00 3.00000E-03
5.00000E+01 1.55522E-06 1.06201E+00 3.00000E-03
5.50000E+01 7.47254E-07 5.10865E-01 3.00000E-03
6.00000E+01 3.59195E-07 2.46002E-01 3.00000E-03
6.50000E+01 1.72733E-07 1.18662E-01 3.00000E-03
7.00000E+01 8.31001E-08 5.74148E-02 3.00000E-03
7.50000E+01 3.99952E-08 2.79438E-02 3.00000E-03
8.00000E+01 1.92571E-08 1.37572E-02 3.00000E-03
8.50000E+01 9.27577E-09 6.92537E-03 3.00000E-03
9.00000E+01 4.46973E-09 3.63402E-03 3.00000E-03
9.50000E+01 2.15468E-09 2.04774E-03 3.00000E-03
1.00000E+02 1.00000E-09 1.28292E-03 3.00000E-03
1.05000E+02 9.52381E-10 7.82920E-04 3.00000E-03
1.10000E+02 9.09091E-10 2.82920E-04 3.00000E-03
1.15000E+02 8.69565E-10 1.00000E-05 3.00000E-03
1.20000E+02 8.33333E-10 0.00000E+00 3.00000E-03
