# Atmospheric Model 52022109
# Col. #1          #2           #3            #4
# Alt [km]    rho [g/cm^3] thick [g/cm^2]    n-1
0.00000E+00 1.15060E-03 1.05530E+03 3.00000E-03
1.00000E+00 1.04857E-03 9.45419E+02 3.00000E-03
2.00000E+00 9.55596E-04 8.45283E+02 3.00000E-03
3.00000E+00 8.70876E-04 7.54025E+02 3.00000E-03
4.00000E+00 7.91613E-04 6.70878E+02 3.00000E-03
5.00000E+00 7.12476E-04 5.95743E+02 3.00000E-03
6.00000E+00 6.41251E-04 5.28120E+02 3.00000E-03
7.00000E+00 5.77146E-04 4.67256E+02 3.00000E-03
8.00000E+00 5.19451E-04 4.12477E+02 3.00000E-03
9.00000E+00 4.67523E-04 3.63174E+02 3.00000E-03
1.00000E+01 4.18324E-04 3.18829E+02 3.00000E-03
1.10000E+01 3.67499E-04 2.79593E+02 3.00000E-03
1.20000E+01 3.22849E-04 2.45124E+02 3.00000E-03
1.30000E+01 2.83624E-04 2.14843E+02 3.00000E-03
1.40000E+01 2.49165E-04 1.88240E+02 3.00000E-03
1.50000E+01 2.18893E-04 1.64870E+02 3.00000E-03
1.60000E+01 1.92299E-04 1.44339E+02 3.00000E-03
1.70000E+01 1.68936E-04 1.26303E+02 3.00000E-03
1.80000E+01 1.48411E-04 1.10457E+02 3.00000E-03
1.90000E+01 1.30381E-04 9.65373E+01 3.00000E-03
2.00000E+01 1.14540E-04 8.43083E+01 3.00000E-03
2.10000E+01 1.00625E-04 7.35651E+01 3.00000E-03
2.20000E+01 8.83999E-05 6.41270E+01 3.00000E-03
2.30000E+01 7.76603E-05 5.58356E+01 3.00000E-03
2.40000E+01 6.82254E-05 4.85515E+01 3.00000E-03
2.50000E+01 5.99368E-05 4.21523E+01 3.00000E-03
2.75000E+01 4.28205E-05 2.93734E+01 3.00000E-03
3.00000E+01 2.97342E-05 2.04033E+01 3.00000E-03
3.25000E+01 2.06497E-05 1.41743E+01 3.00000E-03
3.50000E+01 1.43424E-05 9.84808E+00 3.00000E-03
3.75000E+01 9.96274E-06 6.84314E+00 3.00000E-03
4.00000E+01 6.92130E-06 4.75569E+00 3.00000E-03
4.25000E+01 4.80891E-06 3.30541E+00 3.00000E-03
4.50000E+01 3.34161E-06 2.29771E+00 3.00000E-03
4.75000E+01 2.32227E-06 1.59744E+00 3.00000E-03
5.00000E+01 1.61406E-06 1.11076E+00 3.00000E-03
5.50000E+01 7.79969E-07 5.37332E-01 3.00000E-03
6.00000E+01 3.77073E-07 2.60177E-01 3.00000E-03
6.50000E+01 1.82372E-07 1.26162E-01 3.00000E-03
7.00000E+01 8.82422E-08 6.13328E-02 3.00000E-03
7.50000E+01 4.27143E-08 2.99592E-02 3.00000E-03
8.00000E+01 2.06845E-08 1.47699E-02 3.00000E-03
8.50000E+01 1.00205E-08 7.41311E-03 3.00000E-03
9.00000E+01 4.85629E-09 3.84854E-03 3.00000E-03
9.50000E+01 2.35442E-09 2.12073E-03 3.00000E-03
1.00000E+02 1.00000E-09 1.28292E-03 3.00000E-03
1.05000E+02 9.52381E-10 7.82920E-04 3.00000E-03
1.10000E+02 9.09091E-10 2.82920E-04 3.00000E-03
1.15000E+02 8.69565E-10 1.00000E-05 3.00000E-03
1.20000E+02 8.33333E-10 0.00000E+00 3.00000E-03
