# Atmospheric Model 49012212
# Col. #1          #2           #3            #4
# Alt [km]    rho [g/cm^3] thick [g/cm^2]    n-1
0.00000E+00 1.26957E-03 1.04230E+03 3.00000E-03
1.00000E+00 1.14074E-03 9.21898E+02 3.00000E-03
2.00000E+00 1.02501E-03 8.13714E+02 3.00000E-03
3.00000E+00 9.21042E-04 7.16505E+02 3.00000E-03
4.00000E+00 8.25526E-04 6.29214E+02 3.00000E-03
5.00000E+00 7.38403E-04 5.51099E+02 3.00000E-03
6.00000E+00 6.60488E-04 4.81227E+02 3.00000E-03
7.00000E+00 5.90805E-04 4.18727E+02 3.00000E-03
8.00000E+00 5.28484E-04 3.62820E+02 3.00000E-03
9.00000E+00 4.71425E-04 3.12825E+02 3.00000E-03
1.00000E+01 4.05801E-04 2.69008E+02 3.00000E-03
1.10000E+01 3.48599E-04 2.31360E+02 3.00000E-03
1.20000E+01 2.99466E-04 1.99019E+02 3.00000E-03
1.30000E+01 2.57264E-04 1.71236E+02 3.00000E-03
1.40000E+01 2.21014E-04 1.47368E+02 3.00000E-03
1.50000E+01 1.89876E-04 1.26863E+02 3.00000E-03
1.60000E+01 1.63128E-04 1.09247E+02 3.00000E-03
1.70000E+01 1.40152E-04 9.41119E+01 3.00000E-03
1.80000E+01 1.20414E-04 8.11087E+01 3.00000E-03
1.90000E+01 1.03458E-04 6.99365E+01 3.00000E-03
2.00000E+01 8.88912E-05 6.03375E+01 3.00000E-03
2.10000E+01 7.63773E-05 5.20899E+01 3.00000E-03
2.20000E+01 6.56264E-05 4.50034E+01 3.00000E-03
2.30000E+01 5.63901E-05 3.89142E+01 3.00000E-03
2.40000E+01 4.84547E-05 3.36820E+01 3.00000E-03
2.50000E+01 4.16369E-05 2.91860E+01 3.00000E-03
2.75000E+01 2.89635E-05 2.04826E+01 3.00000E-03
3.00000E+01 2.03378E-05 1.43833E+01 3.00000E-03
3.25000E+01 1.42811E-05 1.01005E+01 3.00000E-03
3.50000E+01 1.00283E-05 7.09305E+00 3.00000E-03
3.75000E+01 7.04202E-06 4.98121E+00 3.00000E-03
4.00000E+01 4.94509E-06 3.49824E+00 3.00000E-03
4.25000E+01 3.47262E-06 2.45685E+00 3.00000E-03
4.50000E+01 2.43863E-06 1.72554E+00 3.00000E-03
4.75000E+01 1.71254E-06 1.21198E+00 3.00000E-03
5.00000E+01 1.20266E-06 8.51327E-01 3.00000E-03
5.50000E+01 5.93143E-07 4.20183E-01 3.00000E-03
6.00000E+01 2.92551E-07 2.07540E-01 3.00000E-03
6.50000E+01 1.44300E-07 1.02658E-01 3.00000E-03
7.00000E+01 7.11789E-08 5.09235E-02 3.00000E-03
7.50000E+01 3.51123E-08 2.54040E-02 3.00000E-03
8.00000E+01 1.73216E-08 1.28150E-02 3.00000E-03
8.50000E+01 8.54554E-09 6.60451E-03 3.00000E-03
9.00000E+01 4.21610E-09 3.54051E-03 3.00000E-03
9.50000E+01 2.08019E-09 2.02880E-03 3.00000E-03
1.00000E+02 1.00000E-09 1.28292E-03 3.00000E-03
1.05000E+02 9.52381E-10 7.82920E-04 3.00000E-03
1.10000E+02 9.09091E-10 2.82920E-04 3.00000E-03
1.15000E+02 8.69565E-10 1.00000E-05 3.00000E-03
1.20000E+02 8.33333E-10 0.00000E+00 3.00000E-03
