# Atmospheric Model 5101202108
# Col. #1          #2           #3            #4
# Alt [km]    rho [g/cm^3] thick [g/cm^2]    n-1
0.00000E+00 1.14276E-03 1.04673E+03 3.00000E-03
1.00000E+00 1.03927E-03 9.37707E+02 3.00000E-03
2.00000E+00 9.45150E-04 8.38560E+02 3.00000E-03
3.00000E+00 8.59554E-04 7.48393E+02 3.00000E-03
4.00000E+00 7.80890E-04 6.66399E+02 3.00000E-03
5.00000E+00 7.06255E-04 5.92104E+02 3.00000E-03
6.00000E+00 6.38770E-04 5.24910E+02 3.00000E-03
7.00000E+00 5.77748E-04 4.64135E+02 3.00000E-03
8.00000E+00 5.22569E-04 4.09165E+02 3.00000E-03
9.00000E+00 4.72672E-04 3.59445E+02 3.00000E-03
1.00000E+01 4.23496E-04 3.14531E+02 3.00000E-03
1.10000E+01 3.70576E-04 2.74886E+02 3.00000E-03
1.20000E+01 3.24270E-04 2.40196E+02 3.00000E-03
1.30000E+01 2.83752E-04 2.09840E+02 3.00000E-03
1.40000E+01 2.48299E-04 1.83276E+02 3.00000E-03
1.50000E+01 2.17276E-04 1.60032E+02 3.00000E-03
1.60000E+01 1.90131E-04 1.39692E+02 3.00000E-03
1.70000E+01 1.66378E-04 1.21893E+02 3.00000E-03
1.80000E+01 1.45593E-04 1.06318E+02 3.00000E-03
1.90000E+01 1.27406E-04 9.26878E+01 3.00000E-03
2.00000E+01 1.11491E-04 8.07607E+01 3.00000E-03
2.10000E+01 9.75652E-05 7.03233E+01 3.00000E-03
2.20000E+01 8.53790E-05 6.11897E+01 3.00000E-03
2.30000E+01 7.47154E-05 5.31968E+01 3.00000E-03
2.40000E+01 6.53841E-05 4.62022E+01 3.00000E-03
2.50000E+01 5.72185E-05 4.00812E+01 3.00000E-03
2.75000E+01 4.05903E-05 2.79345E+01 3.00000E-03
3.00000E+01 2.82223E-05 1.94264E+01 3.00000E-03
3.25000E+01 1.96242E-05 1.35106E+01 3.00000E-03
3.50000E+01 1.36464E-05 9.39693E+00 3.00000E-03
3.75000E+01 9.49018E-06 6.53625E+00 3.00000E-03
4.00000E+01 6.60021E-06 4.54678E+00 3.00000E-03
4.25000E+01 4.59060E-06 3.16310E+00 3.00000E-03
4.50000E+01 3.19308E-06 2.20069E+00 3.00000E-03
4.75000E+01 2.22114E-06 1.53125E+00 3.00000E-03
5.00000E+01 1.54515E-06 1.06557E+00 3.00000E-03
5.50000E+01 7.47900E-07 5.16212E-01 3.00000E-03
6.00000E+01 3.62097E-07 2.50278E-01 3.00000E-03
6.50000E+01 1.75353E-07 1.21511E-01 3.00000E-03
7.00000E+01 8.49392E-08 5.91465E-02 3.00000E-03
7.50000E+01 4.11537E-08 2.89345E-02 3.00000E-03
8.00000E+01 1.99440E-08 1.42950E-02 3.00000E-03
8.50000E+01 9.66765E-09 7.19962E-03 3.00000E-03
9.00000E+01 4.68738E-09 3.75985E-03 3.00000E-03
9.50000E+01 2.27322E-09 2.09190E-03 3.00000E-03
1.00000E+02 1.00000E-09 1.28292E-03 3.00000E-03
1.05000E+02 9.52381E-10 7.82920E-04 3.00000E-03
1.10000E+02 9.09091E-10 2.82920E-04 3.00000E-03
1.15000E+02 8.69565E-10 1.00000E-05 3.00000E-03
1.20000E+02 8.33333E-10 0.00000E+00 3.00000E-03
